Cover Image,Phase,PSNR,SSIM,MSE,Entropy Diff,Blue_Cover,Blue_Stego,Blue_Detect,Green_Cover,Green_Stego,Green_Detect,Red_Cover,Red_Stego,Red_Detect
image_25.jpg,phase3,102.4116,1.0,0.0,0.0,610741.401103108,610728.2144044808,less detectable by 13.186698627192527,722196.4951225294,722175.2000256138,less detectable by 21.295096915680915,603255.1439990835,603249.1940180615,less detectable by 5.949981022044085
image_25.jpg,phase4_1,102.9789,1.0,0.0,-0.0,610741.401103108,610742.9250630032,more detectable by 1.5239598952466622,722196.4951225294,722194.5727947223,less detectable by 1.922327807173133,603255.1439990835,603252.2561738229,less detectable by 2.887825260637328
image_25.jpg,phase4_2,99.5363,1.0,0.0,0.0,610741.401103108,610740.0573324056,less detectable by 1.3437707023695111,722196.4951225294,722174.5364452503,less detectable by 21.958677279180847,603255.1439990835,603250.2119421114,less detectable by 4.932056972174905
image_25.jpg,phase4_3,100.1228,1.0,0.0,0.0,610741.401103108,610740.5019688621,less detectable by 0.8991342458175495,722196.4951225294,722166.5724072643,less detectable by 29.922715265187435,603255.1439990835,603255.1439990835,equal
image_25.jpg,phase4_4,99.8197,1.0,0.0,0.0,610741.401103108,610749.308531646,more detectable by 7.907428538077511,722196.4951225294,722190.7017919666,less detectable by 5.793330562883057,603255.1439990835,603251.5136920495,less detectable by 3.6303070340072736
image_26.jpg,phase1,105.5297,1.0,0.0,0.0,4613960.673635426,4613946.210512579,less detectable by 14.46312284655869,405738.690684262,405707.876878409,less detectable by 30.813805853016675,1747739.8601840858,1747721.2003420792,less detectable by 18.659842006629333
image_26.jpg,phase2,97.038,1.0,0.0,0.0,4613960.673635426,4613888.319701282,less detectable by 72.3539341436699,405738.690684262,405659.4921191491,less detectable by 79.19856511295075,1747739.8601840858,1747734.24912701,less detectable by 5.611057075671852
image_26.jpg,phase3,105.3428,1.0,0.0,0.0,4613960.673635426,4613934.595995384,less detectable by 26.077640041708946,405738.690684262,405730.8386142417,less detectable by 7.852070020337123,1747739.8601840858,1747723.201101867,less detectable by 16.6590822187718
image_26.jpg,phase4_1,105.2524,1.0,0.0,0.0,4613960.673635426,4613961.388252284,more detectable by 0.7146168584004045,405738.690684262,405739.36553973926,more detectable by 0.6748554772348143,1747739.8601840858,1747744.1829474564,more detectable by 4.322763370582834
image_26.jpg,phase4_2,102.9716,1.0,0.0,0.0,4613960.673635426,4613934.574472581,less detectable by 26.09916284494102,405738.690684262,405722.7854778183,less detectable by 15.905206443741918,1747739.8601840858,1747731.689556829,less detectable by 8.170627256855369
image_26.jpg,phase4_3,103.1335,1.0,0.0,0.0,4613960.673635426,4613918.670000145,less detectable by 42.00363528076559,405738.690684262,405710.68307558366,less detectable by 28.007608678366523,1747739.8601840858,1747739.8601840858,equal
image_26.jpg,phase4_4,102.3325,1.0,0.0,-0.0,4613960.673635426,4613961.708302162,more detectable by 1.0346667356789112,405738.690684262,405738.76913553715,more detectable by 0.07845127512700856,1747739.8601840858,1747731.7145895483,less detectable by 8.145594537490979
image_27.jpg,phase1,103.9766,1.0,0.0,0.0,166209.45777240544,166209.5985907168,more detectable by 0.14081831136718392,119537.68953210098,119538.55956073248,more detectable by 0.8700286314997356,118452.06557046804,118453.1836329561,more detectable by 1.118062488065334
image_27.jpg,phase2,94.9338,1.0,0.0,0.0,166209.45777240544,166203.36312794636,less detectable by 6.094644459080882,119537.68953210098,119543.97722320197,more detectable by 6.287691100995289,118452.06557046804,118459.90194455539,more detectable by 7.836374087346485
image_27.jpg,phase3,103.9766,1.0,0.0,-0.0,166209.45777240544,166207.61116507556,less detectable by 1.8466073298768606,119537.68953210098,119539.84130878787,more detectable by 2.1517766868928447,118452.06557046804,118452.40419356835,more detectable by 0.3386231003096327
image_27.jpg,phase4_1,104.4822,1.0,0.0,-0.0,166209.45777240544,166209.72644796487,more detectable by 0.2686755594331771,119537.68953210098,119537.99164120317,more detectable by 0.30210910219466314,118452.06557046804,118452.90806944056,more detectable by 0.8424989725172054
image_27.jpg,phase4_2,100.7795,1.0,0.0,-0.0,166209.45777240544,166208.60914161112,less detectable by 0.8486307943239808,119537.68953210098,119538.2930113386,more detectable by 0.6034792376158293,118452.06557046804,118451.67395779151,less detectable by 0.39161267652525567
image_27.jpg,phase4_3,100.9189,1.0,0.0,-0.0,166209.45777240544,166209.46074539298,more detectable by 0.0029729875386692584,119537.68953210098,119537.57527152146,less detectable by 0.11426057951757684,118452.06557046804,118452.06557046804,equal
image_27.jpg,phase4_4,101.366,1.0,0.0,0.0,166209.45777240544,166204.85647675671,less detectable by 4.601295648724772,119537.68953210098,119539.05701192125,more detectable by 1.3674798202700913,118452.06557046804,118453.33781797289,more detectable by 1.2722475048503838
image_28.jpg,phase1,101.3841,1.0,0.0,-0.0,332154.00179842283,332154.4932135622,more detectable by 0.49141513934591785,182495.2724240926,182494.51321383723,less detectable by 0.7592102553753648,197072.70505541153,197073.0097630722,more detectable by 0.30470766065991484
image_28.jpg,phase2,92.2397,1.0,0.0,0.0,332154.00179842283,332021.36613781465,less detectable by 132.63566060818266,182495.2724240926,182504.3888825709,more detectable by 9.116458478296408,197072.70505541153,197074.12708369634,more detectable by 1.4220282848109491
image_28.jpg,phase3,101.2334,1.0,0.0,0.0,332154.00179842283,332148.8460008385,less detectable by 5.155797584331594,182495.2724240926,182493.07438915703,less detectable by 2.1980349355726503,197072.70505541153,197063.30914878444,less detectable by 9.39590662709088
image_28.jpg,phase4_1,101.3841,1.0,0.0,-0.0,332154.00179842283,332154.98203196673,more detectable by 0.9802335439017043,182495.2724240926,182495.24698677636,less detectable by 0.025437316246097907,197072.70505541153,197072.17871569016,less detectable by 0.5263397213711869
image_28.jpg,phase4_2,98.2728,1.0,0.0,-0.0,332154.00179842283,332148.37322161335,less detectable by 5.628576809482183,182495.2724240926,182493.67760584905,less detectable by 1.5948182435531635,197072.70505541153,197073.42011869664,more detectable by 0.7150632851116825
image_28.jpg,phase4_3,97.8907,1.0,0.0,-0.0,332154.00179842283,332148.8577931033,less detectable by 5.144005319511052,182495.2724240926,182492.99780972718,less detectable by 2.274614365422167,197072.70505541153,197072.70505541153,equal
image_28.jpg,phase4_4,98.5298,1.0,0.0,-0.0,332154.00179842283,332156.0042654958,more detectable by 2.0024670729762875,182495.2724240926,182495.22643798322,less detectable by 0.04598610938410275,197072.70505541153,197073.7360693848,more detectable by 1.0310139732609969
image_3.jpg,phase1,105.8773,1.0,0.0,0.0,4397340.970841751,4397245.111593077,less detectable by 95.85924867447466,5101251.698951148,5101146.783919143,less detectable by 104.91503200586885,5607176.820256652,5607074.730064673,less detectable by 102.09019197896123
image_3.jpg,phase2,98.5209,1.0,0.0,0.0,4397340.970841751,4396861.689912972,less detectable by 479.28092877939343,5101251.698951148,5100674.6871222835,less detectable by 577.0118288649246,5607176.820256652,5606576.080641296,less detectable by 600.7396153565496
image_3.jpg,phase3,105.5297,1.0,0.0,0.0,4397340.970841751,4397304.8714794535,less detectable by 36.09936229791492,5101251.698951148,5101211.052971335,less detectable by 40.64597981330007,5607176.820256652,5607138.24370048,less detectable by 38.5765561722219
image_3.jpg,phase4_1,105.8773,1.0,0.0,0.0,4397340.970841751,4397341.884986218,more detectable by 0.9141444666311145,5101251.698951148,5101254.583281199,more detectable by 2.884330051019788,5607176.820256652,5607169.563444251,less detectable by 7.256812401115894
image_3.jpg,phase4_2,102.867,1.0,0.0,0.0,4397340.970841751,4397181.206278104,less detectable by 159.76456364709884,5101251.698951148,5101053.111206969,less detectable by 198.58774417918175,5607176.820256652,5606921.597633682,less detectable by 255.22262297011912
image_3.jpg,phase4_3,102.867,1.0,0.0,0.0,4397340.970841751,4397072.56880474,less detectable by 268.40203701145947,5101251.698951148,5100936.95890899,less detectable by 314.7400421584025,5607176.820256652,5607176.820256652,equal
image_3.jpg,phase4_4,102.7648,1.0,0.0,-0.0,4397340.970841751,4397344.079525275,more detectable by 3.108683523721993,5101251.698951148,5101241.30377723,less detectable by 10.39517391845584,5607176.820256652,5607178.383333869,more detectable by 1.5630772169679403
image_30.jpg,phase1,103.4105,1.0,0.0,0.0,365088.86204199254,365080.11111323384,less detectable by 8.750928758701775,155519.93446968056,155513.70047186746,less detectable by 6.233997813105816,138337.7738747223,138326.8383492031,less detectable by 10.935525519191287
image_30.jpg,phase2,93.9865,1.0,0.0,0.0,365088.86204199254,364872.87635508255,less detectable by 215.98568690998945,155519.93446968056,155453.31546639575,less detectable by 66.61900328480988,138337.7738747223,138110.466806323,less detectable by 227.30706839929917
image_30.jpg,phase3,103.4105,1.0,0.0,0.0,365088.86204199254,365084.095973262,less detectable by 4.766068730561528,155519.93446968056,155516.58046332243,less detectable by 3.3540063581313007,138337.7738747223,138336.58917827552,less detectable by 1.1846964467840735
image_30.jpg,phase4_1,104.1568,1.0,0.0,-0.0,365088.86204199254,365087.2013163613,less detectable by 1.6607256312272511,155519.93446968056,155521.69424025484,more detectable by 1.7597705742809922,138337.7738747223,138337.6273996633,less detectable by 0.14647505900938995
image_30.jpg,phase4_2,100.2652,1.0,0.0,0.0,365088.86204199254,365071.1880363107,less detectable by 17.674005681823473,155519.93446968056,155507.97080578958,less detectable by 11.963663890986936,138337.7738747223,138313.87558669885,less detectable by 23.89828802345437
image_30.jpg,phase4_3,100.1774,1.0,0.0,-0.0,365088.86204199254,365061.01020632824,less detectable by 27.851835664303508,155519.93446968056,155497.972992685,less detectable by 21.961476995551493,138337.7738747223,138337.7738747223,equal
image_30.jpg,phase4_4,101.0926,1.0,0.0,0.0,365088.86204199254,365094.3923143792,more detectable by 5.5302723866770975,155519.93446968056,155523.70948123196,more detectable by 3.775011551391799,138337.7738747223,138339.037359755,more detectable by 1.2634850326867308
image_4.jpg,phase1,105.7751,1.0,0.0,0.0,3051934.5658808686,3051933.031935101,less detectable by 1.5339457676745951,2939660.8478404754,2939663.355236744,more detectable by 2.50739626865834,3800409.1712241354,3800430.515357761,more detectable by 21.344133625738323
image_4.jpg,phase2,96.4928,1.0,0.0,-0.0,3051934.5658808686,3052625.6167334225,more detectable by 691.050852553919,2939660.8478404754,2939771.171329547,more detectable by 110.3234890718013,3800409.1712241354,3800419.6687775985,more detectable by 10.497553463093936
image_4.jpg,phase3,105.8259,1.0,0.0,0.0,3051934.5658808686,3051918.8691622224,less detectable by 15.696718646213412,2939660.8478404754,2939631.3446057024,less detectable by 29.50323477294296,3800409.1712241354,3800384.3956574267,less detectable by 24.7755667087622
image_4.jpg,phase4_1,105.2974,1.0,0.0,-0.0,3051934.5658808686,3051933.3314384604,less detectable by 1.234442408196628,2939660.8478404754,2939655.924332434,less detectable by 4.923508041538298,3800409.1712241354,3800402.022300212,less detectable by 7.148923923261464
image_4.jpg,phase4_2,102.5194,1.0,0.0,-0.0,3051934.5658808686,3051980.881488939,more detectable by 46.315608070231974,2939660.8478404754,2939684.107893015,more detectable by 23.260052539408207,3800409.1712241354,3800523.1497509354,more detectable by 113.97852679993957
image_4.jpg,phase4_3,102.3785,1.0,0.0,-0.0,3051934.5658808686,3052009.5354127875,more detectable by 74.96953191887587,2939660.8478404754,2939697.2122425293,more detectable by 36.36440205387771,3800409.1712241354,3800409.1712241354,equal
image_4.jpg,phase4_4,102.3325,1.0,0.0,-0.0,3051934.5658808686,3051936.601210611,more detectable by 2.035329742357135,2939660.8478404754,2939657.120514408,less detectable by 3.7273260671645403,3800409.1712241354,3800396.1608419907,less detectable by 13.010382144711912
image_5.jpg,phase1,105.1201,1.0,0.0,0.0,2586934.23959759,2586868.5178753287,less detectable by 65.72172226151451,887552.7282251308,887591.2760472733,more detectable by 38.54782214248553,2384353.3314727154,2384245.5506631145,less detectable by 107.78080960083753
image_5.jpg,phase2,96.2778,1.0,0.0,-0.0,2586934.23959759,2586910.845500399,less detectable by 23.394097191281617,887552.7282251308,887650.5618399711,more detectable by 97.83361484028865,2384353.3314727154,2384091.4326561633,less detectable by 261.89881655201316
image_5.jpg,phase3,105.7249,1.0,0.0,0.0,2586934.23959759,2586924.578715318,less detectable by 9.660882272291929,887552.7282251308,887547.96090105,less detectable by 4.767324080807157,2384353.3314727154,2384351.0981812826,less detectable by 2.2332914327271283
image_5.jpg,phase4_1,105.5776,1.0,0.0,-0.0,2586934.23959759,2586944.2881254638,more detectable by 10.048527873586863,887552.7282251308,887552.0291230769,less detectable by 0.6991020538844168,2384353.3314727154,2384356.3842811044,more detectable by 3.05280838906765
image_5.jpg,phase4_2,102.8156,1.0,0.0,0.0,2586934.23959759,2586865.357946191,less detectable by 68.88165139919147,887552.7282251308,887579.3835398689,more detectable by 26.65531473804731,2384353.3314727154,2384243.377735502,less detectable by 109.95373721327633
image_5.jpg,phase4_3,102.7648,1.0,0.0,-0.0,2586934.23959759,2586805.4279231504,less detectable by 128.81167443981394,887552.7282251308,887605.3606627809,more detectable by 52.6324376501143,2384353.3314727154,2384353.3314727154,equal
image_5.jpg,phase4_4,102.5673,1.0,0.0,-0.0,2586934.23959759,2586937.1445344742,more detectable by 2.9049368840642273,887552.7282251308,887554.1578882204,more detectable by 1.429663089569658,2384353.3314727154,2384354.4559346815,more detectable by 1.1244619661010802
image_6.jpg,phase1,105.4835,1.0,0.0,0.0,3023166.4683640515,3023163.3574963165,less detectable by 3.1108677349984646,2847141.5190776964,2847141.357113358,less detectable by 0.16196433827280998,3076361.896347,3076350.1574160852,less detectable by 11.73893091455102
image_6.jpg,phase2,96.1616,1.0,0.0,-0.0,3023166.4683640515,3023125.3932462577,less detectable by 41.0751177938655,2847141.5190776964,2847147.313763851,more detectable by 5.794686154462397,3076361.896347,3076389.18356276,more detectable by 27.2872157599777
image_6.jpg,phase3,105.9832,1.0,0.0,0.0,3023166.4683640515,3023155.2088206634,less detectable by 11.259543388150632,2847141.5190776964,2847103.5533172432,less detectable by 37.9657604531385,3076361.896347,3076341.4740351676,less detectable by 20.42231183219701
image_6.jpg,phase4_1,105.5789,1.0,0.0,0.0,3023166.4683640515,3023168.6957229143,more detectable by 2.227358862757683,2847141.5190776964,2847139.374511073,less detectable by 2.144566623494029,3076361.896347,3076362.8147951956,more detectable by 0.9184481957927346
image_6.jpg,phase4_2,102.9203,1.0,0.0,0.0,3023166.4683640515,3023164.7813201025,less detectable by 1.6870439490303397,2847141.5190776964,2847139.5808151527,less detectable by 1.9382625436410308,3076361.896347,3076351.245859507,less detectable by 10.650487492792308
image_6.jpg,phase4_3,102.6662,1.0,0.0,0.0,3023166.4683640515,3023167.1718405243,more detectable by 0.7034764727577567,2847141.5190776964,2847147.6017031283,more detectable by 6.0826254319399595,3076361.896347,3076361.896347,equal
image_6.jpg,phase4_4,102.4732,1.0,0.0,-0.0,3023166.4683640515,3023167.9823857415,more detectable by 1.514021690003574,2847141.5190776964,2847140.3534864406,less detectable by 1.165591255761683,3076361.896347,3076368.7728698016,more detectable by 6.8765228018164635
image_7.jpg,phase1,105.9293,1.0,0.0,-0.0,1257000.8305419544,1257017.9158836347,more detectable by 17.085341680329293,583702.7831546547,583704.8668141873,more detectable by 2.083659532596357,2400654.5048137354,2400636.0430671917,less detectable by 18.46174654364586
image_7.jpg,phase2,97.038,1.0,0.0,-0.0,1257000.8305419544,1257043.5971102226,more detectable by 42.76656826818362,583702.7831546547,583700.0188505355,less detectable by 2.7643041191622615,2400654.5048137354,2400645.572844523,less detectable by 8.93196921236813
image_7.jpg,phase3,105.6262,1.0,0.0,0.0,1257000.8305419544,1256995.224337563,less detectable by 5.6062043914571404,583702.7831546547,583693.4444677305,less detectable by 9.338686924194917,2400654.5048137354,2400636.783534482,less detectable by 17.72127925325185
image_7.jpg,phase4_1,105.6262,1.0,0.0,-0.0,1257000.8305419544,1256989.4251459213,less detectable by 11.405396033078432,583702.7831546547,583705.4802936373,more detectable by 2.6971389825921506,2400654.5048137354,2400656.3590203444,more detectable by 1.8542066090740263
image_7.jpg,phase4_2,102.5194,1.0,0.0,0.0,1257000.8305419544,1257016.3949915762,more detectable by 15.564449621830136,583702.7831546547,583700.4530400934,less detectable by 2.330114561249502,2400654.5048137354,2400629.0904550944,less detectable by 25.414358641020954
image_7.jpg,phase4_3,102.6159,1.0,0.0,-0.0,1257000.8305419544,1257019.591165571,more detectable by 18.760623616632074,583702.7831546547,583701.8486444553,less detectable by 0.9345101993530989,2400654.5048137354,2400654.5048137354,equal
image_7.jpg,phase4_4,102.2421,1.0,0.0,0.0,1257000.8305419544,1256993.6475283108,less detectable by 7.183013643603772,583702.7831546547,583700.0603761214,less detectable by 2.7227785332361236,2400654.5048137354,2400654.3505192217,less detectable by 0.15429451363161206
image_8.jpg,phase1,105.3625,1.0,0.0,-0.0,517452.55910827016,517461.5974216672,more detectable by 9.038313397031743,250617.5939438751,250618.2566624123,more detectable by 0.6627185372053646,647436.9556568777,647443.8707225802,more detectable by 6.915065702516586
image_8.jpg,phase2,95.9879,1.0,0.0,-0.0,517452.55910827016,517468.2129917343,more detectable by 15.653883464168757,250617.5939438751,250604.71448712685,less detectable by 12.879456748254597,647436.9556568777,647411.6773950197,less detectable by 25.278261858038604
image_8.jpg,phase3,105.0662,1.0,0.0,0.0,517452.55910827016,517445.7644023537,less detectable by 6.7947059164289385,250617.5939438751,250616.13402042165,less detectable by 1.459923453454394,647436.9556568777,647436.6681707733,less detectable by 0.28748610441107303
image_8.jpg,phase4_1,105.0188,1.0,0.0,-0.0,517452.55910827016,517450.24997363327,less detectable by 2.309134636889212,250617.5939438751,250620.10700584442,more detectable by 2.5130619693081826,647436.9556568777,647441.089961888,more detectable by 4.1343050103168935
image_8.jpg,phase4_2,101.8236,1.0,0.0,-0.0,517452.55910827016,517468.022986209,more detectable by 15.463877938862424,250617.5939438751,250618.0877704951,more detectable by 0.49382661998970434,647436.9556568777,647440.3788560466,more detectable by 3.423199168872088
image_8.jpg,phase4_3,101.6463,1.0,0.0,-0.0,517452.55910827016,517479.65937710943,more detectable by 27.100268839276396,250617.5939438751,250619.28711948154,more detectable by 1.6931756064295769,647436.9556568777,647436.9556568777,equal
image_8.jpg,phase4_4,102.3522,1.0,0.0,-0.0,517452.55910827016,517463.4286714395,more detectable by 10.86956316936994,250617.5939438751,250614.2079030518,less detectable by 3.3860408233013004,647436.9556568777,647435.7485772917,less detectable by 1.2070795859908685
image_9.jpg,phase1,105.4822,1.0,0.0,-0.0,3826478.327901642,3826478.4695418277,more detectable by 0.14164018584415317,2431497.700166382,2431496.9113066667,less detectable by 0.7888597152195871,2743686.2068789164,2743686.74522113,more detectable by 0.5383422137238085
image_9.jpg,phase2,96.3637,1.0,0.0,0.0,3826478.327901642,3826478.109281243,less detectable by 0.21862039901316166,2431497.700166382,2431486.16988005,less detectable by 11.530286332126707,2743686.2068789164,2743678.1513670357,less detectable by 8.055511880666018
image_9.jpg,phase3,105.3428,1.0,0.0,0.0,3826478.327901642,3826464.725639545,less detectable by 13.602262096945196,2431497.700166382,2431469.79006781,less detectable by 27.91009857179597,2743686.2068789164,2743669.4385935324,less detectable by 16.768285383936018
image_9.jpg,phase4_1,105.6752,1.0,0.0,-0.0,3826478.327901642,3826478.5845317133,more detectable by 0.256630071438849,2431497.700166382,2431498.1216006195,more detectable by 0.4214342376217246,2743686.2068789164,2743686.1159126996,less detectable by 0.09096621675416827
image_9.jpg,phase4_2,102.2871,1.0,0.0,0.0,3826478.327901642,3826478.1832388174,less detectable by 0.14466282445937395,2431497.700166382,2431496.925082738,less detectable by 0.7750836438499391,2743686.2068789164,2743686.2898746035,more detectable by 0.0829956871457398
image_9.jpg,phase4_3,102.5673,1.0,0.0,0.0,3826478.327901642,3826477.810189928,less detectable by 0.5177117139101028,2431497.700166382,2431497.3863270506,less detectable by 0.3138393312692642,2743686.2068789164,2743686.2068789164,equal
image_9.jpg,phase4_4,102.1534,1.0,0.0,-0.0,3826478.327901642,3826480.018858549,more detectable by 1.6909569073468447,2431497.700166382,2431497.123265158,less detectable by 0.5769012239761651,2743686.2068789164,2743686.4999581203,more detectable by 0.2930792039260268
